equipment ID,Part number,Processed date/time,Lot No.,Measured Value
e15541,313,4/22/2024 12:39,0422-0313-00062,0.006
e15541,313,4/22/2024 12:39,0422-0313-00067,65.533
e15541,313,4/22/2024 12:39,0422-0313-00070,0.005
e15541,313,4/22/2024 12:39,0422-0313-00078,65.532
e15541,313,4/22/2024 12:40,0422-0313-00080,0.011
e15541,313,4/22/2024 12:40,0422-0313-00087,0.008
e15541,313,4/22/2024 12:40,0422-0313-00088,0.009
e15541,313,4/22/2024 12:40,0422-0313-00092,0.008
e15541,313,4/22/2024 12:40,0422-0313-00094,65.533
e15541,313,4/22/2024 12:41,0422-0313-00102,65.532
e15541,313,4/22/2024 12:41,0422-0313-00101,0.003
e15541,313,4/22/2024 12:41,0422-0313-00108,0.021
e15541,313,4/22/2024 12:41,0422-0313-00115,0.02
e15541,313,4/22/2024 12:42,0422-0313-00113,0.005
e15541,313,4/22/2024 12:42,0422-0313-00121,0.005
e15541,313,4/22/2024 12:42,0422-0313-00126,0.02
e15541,313,4/22/2024 12:42,0422-0313-00130,0.004
e15541,313,4/22/2024 12:42,0422-0313-00128,0
e15541,313,4/22/2024 12:42,0422-0313-00134,0.005
e15541,313,4/22/2024 12:43,0422-0313-00142,0.006
e15541,313,4/22/2024 12:43,0422-0313-00144,0.002
e15541,313,4/22/2024 12:43,0422-0313-00146,0.005
e15541,313,4/22/2024 12:43,0422-0313-00156,65.535
e15541,313,4/22/2024 12:44,0422-0313-00155,0.017
e15541,313,4/22/2024 12:44,0422-0313-00157,0
e15541,313,4/22/2024 12:44,0422-0313-00165,0.011
e15541,313,4/22/2024 12:45,0422-0313-00166,65.532
e15541,313,4/22/2024 12:45,0422-0313-00169,0.012
e15541,313,4/22/2024 12:45,0422-0313-00177,0.007
e15541,313,4/22/2024 12:45,0422-0313-00182,65.532
e15541,313,4/22/2024 12:45,0422-0313-00183,0.031
e15541,313,4/22/2024 12:46,0422-0313-00187,0.044
e15541,313,4/22/2024 12:46,0422-0313-00194,0
e15541,313,4/22/2024 12:46,0422-0313-00195,65.533
e15541,313,4/22/2024 12:46,0422-0313-00199,0
e15541,313,4/22/2024 12:46,0422-0313-00206,0.005
e15541,313,4/22/2024 12:47,0422-0313-00207,0.009
e15541,313,4/22/2024 12:47,0422-0313-00212,0.011
e15541,313,4/22/2024 12:48,0422-0313-00217,0
e15541,313,4/22/2024 12:48,0422-0313-00220,0.02
e15541,313,4/22/2024 12:48,0422-0313-00224,65.533
e15541,313,4/22/2024 12:48,0422-0313-00229,0.017
e15541,313,4/22/2024 12:48,0422-0313-00232,0.019
e15541,313,4/22/2024 12:49,0422-0313-00240,0.025
e15541,313,4/22/2024 12:49,0422-0313-00239,65.528
e15541,313,4/22/2024 12:49,0422-0313-00244,0.014
e15541,313,4/22/2024 12:49,0422-0313-00253,0.014
e15541,313,4/22/2024 12:49,0422-0313-00254,0.022
e15541,313,4/22/2024 12:49,0422-0313-00250,0.013
e15541,313,4/22/2024 12:50,0422-0313-00265,0.021
e15541,313,4/22/2024 12:50,0422-0313-00266,65.53
e15541,313,4/22/2024 12:50,0422-0313-00262,65.532
e15541,313,4/22/2024 12:50,0422-0313-00278,0.006
e15541,313,4/22/2024 12:50,0422-0313-00280,0.021
e15541,313,4/22/2024 12:51,0422-0313-00274,65.529
e15541,313,4/22/2024 12:51,0422-0313-00287,0
e15541,313,4/22/2024 12:51,0422-0313-00292,0.03
e15541,313,4/22/2024 12:51,0422-0313-00284,0.005
e15541,313,4/22/2024 12:51,0422-0313-00302,0.002
e15541,313,4/22/2024 12:52,0422-0313-00305,0.008
e15541,313,4/22/2024 12:52,0422-0313-00297,0.02
e15541,313,4/22/2024 12:52,0422-0313-00313,0.01
e15541,313,4/22/2024 12:52,0422-0313-00318,0
e15541,313,4/22/2024 12:53,0422-0313-00309,0
e15541,313,4/22/2024 12:53,0422-0313-00325,0.003
e15541,313,4/22/2024 12:53,0422-0313-00321,0.017
e15541,313,4/22/2024 12:53,0422-0313-00330,0
e15541,313,4/22/2024 12:53,0422-0313-00333,0.002
e15541,313,4/22/2024 12:54,0422-0313-00339,65.53
e15541,313,4/22/2024 12:54,0422-0313-00344,65.526
e15541,313,4/22/2024 12:54,0422-0313-00347,65.528
e15541,313,4/22/2024 12:54,0422-0313-00348,0.036
e15541,313,4/22/2024 12:54,0422-0313-00353,65.525
e15541,313,4/22/2024 12:55,0422-0313-00358,0.015
e15541,313,4/22/2024 12:55,0422-0313-00362,65.534
e15541,313,4/22/2024 12:55,0422-0313-00367,65.532
e15541,313,4/22/2024 12:55,0422-0313-00371,0.014
e15541,313,4/22/2024 12:55,0422-0313-00375,0.003
e15541,313,4/22/2024 12:56,0422-0313-00378,0.017
e15541,313,4/22/2024 12:57,0422-0313-00383,0
e15541,313,4/22/2024 12:57,0422-0313-00387,0.009
e15541,313,4/22/2024 12:58,0422-0313-00391,65.532
e15541,313,4/22/2024 12:58,0422-0313-00395,0.001
e15541,313,4/22/2024 12:58,0422-0313-00399,0.057
e15541,313,4/22/2024 12:58,0422-0313-00403,65.535
e15541,313,4/22/2024 12:58,0422-0313-00407,0.008
e15541,313,4/22/2024 12:59,0422-0313-00411,65.523
e15541,313,4/22/2024 12:59,0422-0313-00414,65.532
e15541,313,4/22/2024 12:59,0422-0313-00418,0.023
e15541,313,4/22/2024 12:59,0422-0313-00422,0.019
e15541,313,4/22/2024 12:59,0422-0313-00426,65.534
e15541,313,4/22/2024 13:00,0422-0313-00430,65.53
e15541,313,4/22/2024 13:00,0422-0313-00434,0.038
e15541,313,4/22/2024 13:00,0422-0313-00438,0.016
e15541,313,4/22/2024 13:00,0422-0313-00442,0.011
e15541,313,4/22/2024 13:01,0422-0313-00446,0.006
e15541,313,4/22/2024 13:01,0422-0313-00450,65.528
e15541,313,4/22/2024 13:01,0422-0313-00454,65.535
e15541,313,4/22/2024 13:01,0422-0313-00458,0.008
e15541,313,4/22/2024 13:14,0422-0313-00462,0.01
e15541,313,4/22/2024 13:15,0422-0313-00466,65.534
e15541,313,4/22/2024 13:16,0422-0313-00470,65.532
e15541,313,4/22/2024 13:16,0422-0313-00481,0.002
e15541,313,4/22/2024 13:16,0422-0313-00482,65.532
e15541,313,4/22/2024 13:16,0422-0313-00483,0.011
e15541,313,4/22/2024 13:16,0422-0313-00484,0
e15541,313,4/22/2024 13:16,0422-0313-00488,0.009
e15541,313,4/22/2024 13:17,0422-0313-00492,0.004
e15541,313,4/22/2024 13:17,0422-0313-00497,0.001
e15541,313,4/22/2024 13:17,0422-0313-00500,0.007
e15541,313,4/22/2024 13:18,0422-0313-00504,0.009
e15541,313,4/22/2024 13:18,0422-0313-00508,0
e15541,313,4/22/2024 13:19,0422-0313-00512,65.53
e15541,313,4/22/2024 13:19,0422-0313-00516,65.533
e15541,313,4/22/2024 13:19,0422-0313-00520,0
e15541,313,4/22/2024 13:20,0422-0313-00524,65.527
e15541,313,4/22/2024 13:20,0422-0313-00529,0.014
e15541,313,4/22/2024 13:20,0422-0313-00533,65.527
e15541,313,4/22/2024 13:20,0422-0313-00537,0.012
e15541,313,4/22/2024 13:21,0422-0313-00541,0
e15541,313,4/22/2024 13:21,0422-0313-00545,65.523
e15541,313,4/22/2024 13:22,0422-0313-00549,0.014
e15541,313,4/22/2024 13:22,0422-0313-00553,0
e15541,313,4/22/2024 13:22,0422-0313-00557,0.014
e15541,313,4/22/2024 13:22,0422-0313-00562,0.003
e15541,313,4/22/2024 13:23,0422-0313-00565,0.016
e15541,313,4/22/2024 13:23,0422-0313-00569,0.017
e15541,313,4/22/2024 13:23,0422-0313-00573,0.017
e15541,313,4/22/2024 13:23,0422-0313-00577,0.018
e15541,313,4/22/2024 13:23,0422-0313-00581,0.01
e15541,313,4/22/2024 13:24,0422-0313-00585,65.529
e15541,313,4/22/2024 13:24,0422-0313-00589,0.036
e15541,313,4/22/2024 13:24,0422-0313-00593,65.524
e15541,313,4/22/2024 13:24,0422-0313-00598,0.004
e15541,313,4/22/2024 13:24,0422-0313-00603,0.012
e15541,313,4/22/2024 13:25,0422-0313-00607,0.006
e15541,313,4/22/2024 13:25,0422-0313-00611,0
e15541,313,4/22/2024 13:25,0422-0313-00615,65.532
e15541,313,4/22/2024 13:25,0422-0313-00620,0.008
e15541,313,4/22/2024 13:25,0422-0313-00624,65.528
e15541,313,4/22/2024 13:26,0422-0313-00628,65.531
e15541,313,4/22/2024 13:26,0422-0313-00632,0.011
e15541,313,4/22/2024 13:26,0422-0313-00636,0.004
e15541,313,4/22/2024 13:26,0422-0313-00640,0.009
e15541,313,4/22/2024 13:26,0422-0313-00644,0.01
e15541,313,4/22/2024 13:27,0422-0313-00648,0.014
e15541,313,4/22/2024 13:27,0422-0313-00651,0.012
e15541,313,4/22/2024 13:27,0422-0313-00656,0.009
e15541,313,4/22/2024 13:27,0422-0313-00660,65.532
e15541,313,4/22/2024 13:28,0422-0313-00664,0.016
e15541,313,4/22/2024 13:28,0422-0313-00668,0.009
e15541,313,4/22/2024 13:28,0422-0313-00672,0.003
e15541,313,4/22/2024 13:28,0422-0313-00676,65.523
e15541,313,4/22/2024 13:28,0422-0313-00680,0.015
e15541,313,4/22/2024 13:29,0422-0313-00684,65.528
e15541,313,4/22/2024 13:29,0422-0313-00688,0.015
e15541,313,4/22/2024 13:29,0422-0313-00692,0.013
e15541,313,4/22/2024 13:29,0422-0313-00696,0.019
e15541,313,4/22/2024 13:29,0422-0313-00700,0
e15541,313,4/22/2024 13:30,0422-0313-00704,0.004
e15541,313,4/22/2024 13:30,0422-0313-00708,0.017
e15541,313,4/22/2024 13:30,0422-0313-00712,0.025
e15541,313,4/22/2024 13:30,0422-0313-00716,65.525
e15541,313,4/22/2024 13:30,0422-0313-00720,0.006
e15541,313,4/22/2024 13:31,0422-0313-00725,65.535
e15541,313,4/22/2024 13:31,0422-0313-00729,65.529
e15541,313,4/22/2024 13:31,0422-0313-00733,0
e15541,313,4/22/2024 13:32,0422-0313-00737,0.002
e15541,313,4/22/2024 13:33,0422-0313-00741,0.031
e15541,313,4/22/2024 13:33,0422-0313-00745,0.002
e15541,313,4/22/2024 13:33,0422-0313-00749,65.532
e15541,313,4/22/2024 13:33,0422-0313-00753,65.527
e15541,313,4/22/2024 13:34,0422-0313-00757,0.015
e15541,313,4/22/2024 13:34,0422-0313-00761,0.006
e15541,313,4/22/2024 13:34,0422-0313-00765,0.004
e15541,313,4/22/2024 13:34,0422-0313-00769,65.535
e15541,313,4/22/2024 13:34,0422-0313-00773,0.003
e15541,313,4/22/2024 13:35,0422-0313-00777,65.53
e15541,313,4/22/2024 13:35,0422-0313-00781,0.01
e15541,313,4/22/2024 13:35,0422-0313-00785,65.528
e15541,313,4/22/2024 13:35,0422-0313-00789,0.021
e15541,313,4/22/2024 13:35,0422-0313-00797,0.012
e15541,313,4/22/2024 13:36,0422-0313-00801,0.028
e15541,313,4/22/2024 13:36,0422-0313-00794,0.036
e15541,313,4/22/2024 13:36,0422-0313-00805,0.002
e15541,313,4/22/2024 13:36,0422-0313-00809,0
e15541,313,4/22/2024 13:36,0422-0313-00813,0.247
e15541,313,4/22/2024 13:37,0422-0313-00817,0.013
e15541,313,4/22/2024 13:37,0422-0313-00821,0.036
e15541,313,4/22/2024 13:37,0422-0313-00826,65.532
e15541,313,4/22/2024 13:37,0422-0313-00830,0.014
e15541,313,4/22/2024 13:37,0422-0313-00834,0.027
e15541,313,4/22/2024 13:38,0422-0313-00838,65.532
e15541,313,4/22/2024 13:38,0422-0313-00842,65.528
e15541,313,4/22/2024 13:38,0422-0313-00846,0.008
e15541,313,4/22/2024 13:38,0422-0313-00850,0.007
e15541,313,4/22/2024 13:39,0422-0313-00854,65.529
e15541,313,4/22/2024 13:39,0422-0313-00858,0.005
e15541,313,4/22/2024 13:39,0422-0313-00862,0.016
e15541,313,4/22/2024 13:39,0422-0313-00866,0.011
e15541,313,4/22/2024 13:39,0422-0313-00870,65.529
e15541,313,4/22/2024 13:40,0422-0313-00874,65.528
e15541,313,4/22/2024 13:40,0422-0313-00878,0.016
e15541,313,4/22/2024 13:40,0422-0313-00882,0.016
e15541,313,4/22/2024 13:40,0422-0313-00886,65.524
e15541,313,4/22/2024 13:40,0422-0313-00890,0
e15541,313,4/22/2024 13:41,0422-0313-00893,0.004
e15541,313,4/22/2024 13:41,0422-0313-00902,0.004
e15541,313,4/22/2024 13:41,0422-0313-00906,0.006
e15541,313,4/22/2024 13:41,0422-0313-00910,65.524
e15541,313,4/22/2024 13:41,0422-0313-00914,0.02
e15541,313,4/22/2024 13:42,0422-0313-00918,0.013
e15541,313,4/22/2024 13:42,0422-0313-00922,65.533
e15541,313,4/22/2024 13:42,0422-0313-00926,0.027
e15541,313,4/22/2024 13:42,0422-0313-00932,65.524
e15541,313,4/22/2024 13:42,0422-0313-00936,0.026
e15541,313,4/22/2024 13:43,0422-0313-00940,65.523
e15541,313,4/22/2024 13:43,0422-0313-00943,65.522
e15541,313,4/22/2024 13:43,0422-0313-00947,65.533
e15541,313,4/22/2024 13:43,0422-0313-00951,0.011
e15541,313,4/22/2024 13:43,0422-0313-00955,65.531
e15541,313,4/22/2024 13:44,0422-0313-00960,0.013
e15541,313,4/22/2024 13:44,0422-0313-00964,65.527
e15541,313,4/22/2024 13:45,0422-0313-00968,65.535
e15541,313,4/22/2024 13:45,0422-0313-00971,0.008
e15541,313,4/22/2024 13:45,0422-0313-00975,0.013
e15541,313,4/22/2024 13:46,0422-0313-00979,0.015
e15541,313,4/22/2024 13:46,0422-0313-00984,65.532
e15541,313,4/22/2024 13:46,0422-0313-00988,0.002
e15541,313,4/22/2024 13:46,0422-0313-00992,0.012
e15541,313,4/22/2024 13:47,0422-0313-00997,0
e15541,313,4/22/2024 13:47,0422-0313-01001,0.019
e15541,313,4/22/2024 13:47,0422-0313-01005,65.52
e15541,313,4/22/2024 13:47,0422-0313-01009,65.527
e15541,313,4/22/2024 13:48,0422-0313-01013,65.521
e15541,313,4/22/2024 13:48,0422-0313-01017,0.001
e15541,313,4/22/2024 13:48,0422-0313-01021,0.003
e15541,313,4/22/2024 13:49,0422-0313-01025,65.527
e15541,313,4/22/2024 13:49,0422-0313-01030,65.524
e15541,313,4/22/2024 13:49,0422-0313-01034,65.535
e15541,313,4/22/2024 13:49,0422-0313-01039,65.533
e15541,313,4/22/2024 13:49,0422-0313-01044,65.532
e15541,313,4/22/2024 13:50,0422-0313-01048,0.002
e15541,313,4/22/2024 13:50,0422-0313-01052,65.534
e15541,313,4/22/2024 13:50,0422-0313-01056,0.001
e15541,313,4/22/2024 13:51,0422-0313-01060,0.001
e15541,313,4/22/2024 13:51,0422-0313-01064,0.008
e15541,313,4/22/2024 13:51,0422-0313-01068,0.003
e15541,313,4/22/2024 13:51,0422-0313-01072,65.533
e15541,313,4/22/2024 13:51,0422-0313-01077,0.011
e15541,313,4/22/2024 13:52,0422-0313-01081,0.005
e15541,313,4/22/2024 13:52,0422-0313-01085,0.002
e15541,313,4/22/2024 13:52,0422-0313-01089,0.005
e15541,313,4/22/2024 13:52,0422-0313-01093,0.02
e15541,313,4/22/2024 13:52,0422-0313-01097,65.529
e15541,313,4/22/2024 13:53,0422-0313-01100,0.003
e15541,313,4/22/2024 13:53,0422-0313-01103,65.533
e15541,313,4/22/2024 13:53,0422-0313-01107,65.534
e15541,313,4/22/2024 13:53,0422-0313-01111,0.008
e15541,313,4/22/2024 13:54,0422-0313-01115,0.003
e15541,313,4/22/2024 13:54,0422-0313-01119,0.001
e15541,313,4/22/2024 13:54,0422-0313-01123,0
e15541,313,4/22/2024 13:54,0422-0313-01127,0
e15541,313,4/22/2024 13:55,0422-0313-01131,0.025
e15541,313,4/22/2024 13:55,0422-0313-01135,65.53
e15541,313,4/22/2024 13:57,0422-0313-01139,0.006
e15541,313,4/22/2024 13:57,0422-0313-01144,0.005
e15541,313,4/22/2024 13:57,0422-0313-01148,65.533
e15541,313,4/22/2024 13:57,0422-0313-01153,0.007
e15541,313,4/22/2024 13:57,0422-0313-01156,0.007
e15541,313,4/22/2024 13:58,0422-0313-01161,65.526
e15541,313,4/22/2024 13:58,0422-0313-01165,0.017
e15541,313,4/22/2024 13:58,0422-0313-01169,65.531
e15541,313,4/22/2024 13:58,0422-0313-01172,0.001
e15541,313,4/22/2024 13:59,0422-0313-01178,65.533
e15541,313,4/22/2024 13:59,0422-0313-01181,0
e15541,313,4/22/2024 13:59,0422-0313-01185,0
e15541,313,4/22/2024 14:00,0422-0313-01190,65.531
e15541,313,4/22/2024 14:00,0422-0313-01194,0.008
e15541,313,4/22/2024 14:00,0422-0313-01198,65.528
e15541,313,4/22/2024 14:00,0422-0313-01202,65.534
e15541,313,4/22/2024 14:00,0422-0313-01206,0.002
e15541,313,4/22/2024 14:01,0422-0313-01210,0.005
e15541,313,4/22/2024 14:01,0422-0313-01215,0.016
e15541,313,4/22/2024 14:01,0422-0313-01220,65.529
e15541,313,4/22/2024 14:01,0422-0313-01224,0.001
e15541,313,4/22/2024 14:02,0422-0313-01227,0.005
e15541,313,4/22/2024 14:02,0422-0313-01232,0.009
e15541,313,4/22/2024 14:02,0422-0313-01236,0.003
e15541,313,4/22/2024 14:02,0422-0313-01240,0.021
e15541,313,4/22/2024 14:02,0422-0313-01244,65.527
e15541,313,4/22/2024 14:03,0422-0313-01248,0.008
e15541,313,4/22/2024 14:03,0422-0313-01252,0
e15541,313,4/22/2024 14:03,0422-0313-01256,0
e15541,313,4/22/2024 14:03,0422-0313-01260,65.529
e15541,313,4/22/2024 14:03,0422-0313-01265,65.52
e15541,313,4/22/2024 14:04,0422-0313-01269,65.533
e15541,313,4/22/2024 14:04,0422-0313-01273,0.006
e15541,313,4/22/2024 14:04,0422-0313-01277,65.529
e15541,313,4/22/2024 14:04,0422-0313-01281,0.005
e15541,313,4/22/2024 14:04,0422-0313-01285,0.094
e15541,313,4/22/2024 14:05,0422-0313-01289,0.003
e15541,313,4/22/2024 14:05,0422-0313-01293,0.062
e15541,313,4/22/2024 14:05,0422-0313-01297,0.002
e15541,313,4/22/2024 14:05,0422-0313-01301,0.021
e15541,313,4/22/2024 14:06,0422-0313-01305,0.002
e15541,313,4/22/2024 14:06,0422-0313-01308,0.016
e15541,313,4/22/2024 14:06,0422-0313-01312,0
e15541,313,4/22/2024 14:06,0422-0313-01317,0
e15541,313,4/22/2024 14:07,0422-0313-01320,65.534
e15541,313,4/22/2024 14:07,0422-0313-01324,0.014
e15541,313,4/22/2024 14:07,0422-0313-01328,0.002
e15541,313,4/22/2024 14:07,0422-0313-01332,0.005
e15541,313,4/22/2024 14:07,0422-0313-01336,0.015
e15541,313,4/22/2024 14:08,0422-0313-01341,0.002
e15541,313,4/22/2024 14:09,0422-0313-01344,0.003
e15541,313,4/22/2024 14:09,0422-0313-01350,0
e15541,313,4/22/2024 14:10,0422-0313-01353,65.532
e15541,313,4/22/2024 14:10,0422-0313-01357,0.011
e15541,313,4/22/2024 14:10,0422-0313-01361,65.535
e15541,313,4/22/2024 14:10,0422-0313-01365,0.006
e15541,313,4/22/2024 14:10,0422-0313-01372,65.533
e15541,313,4/22/2024 14:11,0422-0313-01376,0.009
e15541,313,4/22/2024 14:11,0422-0313-01380,0.002
e15541,313,4/22/2024 14:11,0422-0313-01384,65.528
e15541,313,4/22/2024 14:11,0422-0313-01389,65.529
e15541,313,4/22/2024 14:11,0422-0313-01388,0
e15541,313,4/22/2024 14:12,0422-0313-01397,0
e15541,313,4/22/2024 14:12,0422-0313-01400,0.01
e15541,313,4/22/2024 14:12,0422-0313-01404,65.519
e15541,313,4/22/2024 14:12,0422-0313-01408,0.004
e15541,313,4/22/2024 14:12,0422-0313-01413,65.532
e15541,313,4/22/2024 14:13,0422-0313-01417,0
e15541,313,4/22/2024 14:13,0422-0313-01421,0
e15541,313,4/22/2024 14:13,0422-0313-01425,0.083
e15541,313,4/22/2024 14:13,0422-0313-01430,65.524
e15541,313,4/22/2024 14:14,0422-0313-01434,0.013
e15541,313,4/22/2024 14:14,0422-0313-01437,65.532
e15541,313,4/22/2024 14:14,0422-0313-01441,0.009
e15541,313,4/22/2024 14:14,0422-0313-01445,65.528
e15541,313,4/22/2024 14:16,0422-0313-01449,65.53
e15541,313,4/22/2024 14:17,0422-0313-01453,0.022
e15541,313,4/22/2024 14:17,0422-0313-01458,65.532
e15541,313,4/22/2024 14:17,0422-0313-01462,0.024
e15541,313,4/22/2024 14:17,0422-0313-01463,0
e15541,313,4/22/2024 14:17,0422-0313-01469,65.527
e15541,313,4/22/2024 14:18,0422-0313-01473,0.004
e15541,313,4/22/2024 14:18,0422-0313-01477,0.006
e15541,313,4/22/2024 14:18,0422-0313-01481,65.523
e15541,313,4/22/2024 14:18,0422-0313-01485,65.527
e15541,313,4/22/2024 14:20,0422-0313-01489,65.527
e15541,313,4/22/2024 14:20,0422-0313-01493,0.005
e15541,313,4/22/2024 14:20,0422-0313-01497,65.534
e15541,313,4/22/2024 14:20,0422-0313-01501,0.004
e15541,313,4/22/2024 14:21,0422-0313-01505,65.527
e15541,313,4/22/2024 14:21,0422-0313-01509,0.009
e15541,313,4/22/2024 14:21,0422-0313-01513,65.523
e15541,313,4/22/2024 14:21,0422-0313-01518,0.023
e15541,313,4/22/2024 14:21,0422-0313-01522,0.019
e15541,313,4/22/2024 14:22,0422-0313-01527,0.004
e15541,313,4/22/2024 14:22,0422-0313-01531,65.528
e15541,313,4/22/2024 14:22,0422-0313-01534,0.007
e15541,313,4/22/2024 14:22,0422-0313-01539,65.527
e15541,313,4/22/2024 14:22,0422-0313-01545,0.013
e15541,313,4/22/2024 14:23,0422-0313-01541,0.022
e15541,313,4/22/2024 14:23,0422-0313-01551,0.013
e15541,313,4/22/2024 14:23,0422-0313-01555,0.007
e15541,313,4/22/2024 14:24,0422-0313-01558,0.034
e15541,313,4/22/2024 14:24,0422-0313-01563,65.531
e15541,313,4/22/2024 14:24,0422-0313-01567,0.014
e15541,313,4/22/2024 14:24,0422-0313-01572,65.524
e15541,313,4/22/2024 14:24,0422-0313-01578,65.529
e15541,313,4/22/2024 14:25,0422-0313-01584,65.528
e15541,313,4/22/2024 14:25,0422-0313-01583,65.531
e15541,313,4/22/2024 14:25,0422-0313-01588,0.011
e15541,313,4/22/2024 14:25,0422-0313-01589,0.03
e15541,313,4/22/2024 14:25,0422-0313-01597,0.043
e15541,313,4/22/2024 14:26,0422-0313-01602,0.026
e15541,313,4/22/2024 14:26,0422-0313-01601,65.527
e15541,313,4/22/2024 14:26,0422-0313-01609,0.017
e15541,313,4/22/2024 14:26,0422-0313-01614,0.001
e15541,313,4/22/2024 14:26,0422-0313-01618,65.532
e15541,313,4/22/2024 14:27,0422-0313-01616,0.003
e15541,313,4/22/2024 14:27,0422-0313-01624,0.033
e15541,313,4/22/2024 14:27,0422-0313-01631,0.007
e15541,313,4/22/2024 14:27,0422-0313-01628,0.016
e15541,313,4/22/2024 14:27,0422-0313-01636,0.007
e15541,313,4/22/2024 14:28,0422-0313-01643,0.001
e15541,313,4/22/2024 14:28,0422-0313-01640,0.025
e15541,313,4/22/2024 14:28,0422-0313-01649,65.533
e15541,313,4/22/2024 14:28,0422-0313-01656,65.532
e15541,313,4/22/2024 14:28,0422-0313-01657,65.523
e15541,313,4/22/2024 14:29,0422-0313-01662,65.517
e15541,313,4/22/2024 14:29,0422-0313-01659,0.014
e15541,313,4/22/2024 14:29,0422-0313-01674,0.015
e15541,313,4/22/2024 14:29,0422-0313-01673,0.088
e15541,313,4/22/2024 14:29,0422-0313-01683,65.526
e15541,313,4/22/2024 14:30,0422-0313-01686,0.004
e15541,313,4/22/2024 14:30,0422-0313-01687,0.025
e15541,313,4/22/2024 14:30,0422-0313-01695,65.525
e15541,313,4/22/2024 14:30,0422-0313-01698,65.53
e15541,313,4/22/2024 14:31,0422-0313-01699,65.525
e15541,313,4/22/2024 14:31,0422-0313-01706,65.531
e15541,313,4/22/2024 14:31,0422-0313-01711,65.525
e15541,313,4/22/2024 14:31,0422-0313-01710,65.534
e15541,313,4/22/2024 14:31,0422-0313-01718,0.016
e15541,313,4/22/2024 14:31,0422-0313-01723,65.534
e15541,313,4/22/2024 14:32,0422-0313-01722,0.002
e15541,313,4/22/2024 14:32,0422-0313-01731,0.021
e15541,313,4/22/2024 14:32,0422-0313-01735,65.534
e15541,313,4/22/2024 14:32,0422-0313-01733,0.007
e15541,313,4/22/2024 14:32,0422-0313-01736,65.531
e15541,313,4/22/2024 14:33,0422-0313-01747,65.521
e15541,313,4/22/2024 14:33,0422-0313-01751,0.013
e15541,313,4/22/2024 14:33,0422-0313-01749,65.531
e15541,313,4/22/2024 14:33,0422-0313-01752,0.003
e15541,313,4/22/2024 14:34,0422-0313-01755,65.531
e15541,313,4/22/2024 14:34,0422-0313-01758,65.529
e15541,313,4/22/2024 14:35,0422-0313-01761,65.525
e15541,313,4/22/2024 14:35,0422-0313-01764,65.53
e15541,313,4/22/2024 14:36,0422-0313-01770,65.53
e15541,313,4/22/2024 14:36,0422-0313-01776,0.007
e15541,313,4/22/2024 14:36,0422-0313-01780,0.004
e15541,313,4/22/2024 14:36,0422-0313-01785,65.533
e15541,313,4/22/2024 14:37,0422-0313-01787,65.535
e15541,313,4/22/2024 14:37,0422-0313-01792,65.528
e15541,313,4/22/2024 14:37,0422-0313-01797,65.53
e15541,313,4/22/2024 14:37,0422-0313-01801,0.007
e15541,313,4/22/2024 14:37,0422-0313-01805,0.002
e15541,313,4/22/2024 14:37,0422-0313-01808,0.026
e15541,313,4/22/2024 14:38,0422-0313-01813,0
e15541,313,4/22/2024 14:38,0422-0313-01815,0.014
e15541,313,4/22/2024 14:38,0422-0313-01820,65.535
e15541,313,4/22/2024 14:39,0422-0313-01825,0.001
e15541,313,4/22/2024 14:39,0422-0313-01828,0.025
e15541,313,4/22/2024 14:39,0422-0313-01832,65.535
e15541,313,4/22/2024 14:39,0422-0313-01836,0.002
e15541,313,4/22/2024 14:40,0422-0313-01839,65.524
e15541,313,4/22/2024 14:40,0422-0313-01844,0.033
e15541,313,4/22/2024 14:40,0422-0313-01851,0.002
e15541,313,4/22/2024 14:41,0422-0313-01853,0.011
e15541,313,4/22/2024 14:41,0422-0313-01858,65.532
e15541,313,4/22/2024 14:41,0422-0313-01862,0.002
e15541,313,4/22/2024 14:41,0422-0313-01866,0.038
e15541,313,4/22/2024 14:41,0422-0313-01870,65.535
e15541,313,4/22/2024 14:42,0422-0313-01875,0.027
e15541,313,4/22/2024 14:42,0422-0313-01877,0.013
e15541,313,4/22/2024 14:42,0422-0313-01882,0.025
e15541,313,4/22/2024 14:42,0422-0313-01887,0.035
e15541,313,4/22/2024 14:42,0422-0313-01889,0.001
e15541,313,4/22/2024 14:43,0422-0313-01894,65.528
e15541,313,4/22/2024 14:43,0422-0313-01899,0.037
e15541,313,4/22/2024 14:43,0422-0313-01901,0.032
e15541,313,4/22/2024 14:43,0422-0313-01906,0.007
e15541,313,4/22/2024 14:43,0422-0313-01911,0.016
e15541,313,4/22/2024 14:44,0422-0313-01913,0.012
e15541,313,4/22/2024 14:44,0422-0313-01918,0.02
e15541,313,4/22/2024 14:44,0422-0313-01923,0.008
e15541,313,4/22/2024 14:44,0422-0313-01925,0.036
e15541,313,4/22/2024 14:45,0422-0313-01930,0.016
e15541,313,4/22/2024 14:45,0422-0313-01935,65.532
e15541,313,4/22/2024 14:45,0422-0313-01937,0
e15541,313,4/22/2024 14:46,0422-0313-01942,0.015
e15541,313,4/22/2024 14:46,0422-0313-01947,65.533
e15541,313,4/22/2024 14:46,0422-0313-01949,0.002
e15541,313,4/22/2024 14:46,0422-0313-01954,0.01
e15541,313,4/22/2024 14:47,0422-0313-01958,0.007
e15541,313,4/22/2024 14:47,0422-0313-01962,0.015
