equipment ID,Part number,Processed date/time,Lot No.,Measured Value
e15543,247,4/22/2024 6:26,0421-0247-06270,0.015
e15543,247,4/22/2024 6:26,0421-0247-06269,0.041
e15543,247,4/22/2024 6:26,0421-0247-06276,0.013
e15543,247,4/22/2024 6:26,0421-0247-06281,0.034
e15543,247,4/22/2024 6:26,0421-0247-06293,0.017
e15543,247,4/22/2024 6:27,0421-0247-06287,0.01
e15543,247,4/22/2024 6:27,0421-0247-06295,0.009
e15543,247,4/22/2024 6:27,0421-0247-06308,0.002
e15543,247,4/22/2024 6:27,0421-0247-06310,0.009
e15543,247,4/22/2024 6:27,0421-0247-06314,0.009
e15543,247,4/22/2024 6:28,0421-0247-06311,0.009
e15543,247,4/22/2024 6:28,0421-0247-06321,0.045
e15543,247,4/22/2024 6:28,0421-0247-06306,0.009
e15543,247,4/22/2024 6:28,0421-0247-06335,0.022
e15543,247,4/22/2024 6:29,0421-0247-06318,0.004
e15543,247,4/22/2024 6:29,0421-0247-06337,0.015
e15543,247,4/22/2024 6:29,0421-0247-06330,0.007
e15543,247,4/22/2024 6:29,0421-0247-06351,0.025
e15543,247,4/22/2024 6:29,0421-0247-06339,0.01
e15543,247,4/22/2024 6:30,0421-0247-06342,0.032
e15543,247,4/22/2024 6:30,0421-0247-06369,0.058
e15543,247,4/22/2024 6:30,0421-0247-06368,0.042
e15543,247,4/22/2024 6:30,0421-0247-06355,0.009
e15543,247,4/22/2024 6:31,0421-0247-06373,0.02
e15543,247,4/22/2024 6:31,0421-0247-06362,0.014
e15543,247,4/22/2024 6:31,0421-0247-06358,0.025
e15543,247,4/22/2024 6:31,0421-0247-06361,0.01
e15543,247,4/22/2024 6:32,0421-0247-06394,0.013
e15543,247,4/22/2024 6:32,0421-0247-06372,0.014
e15543,247,4/22/2024 6:32,0421-0247-06389,0.022
e15543,247,4/22/2024 6:32,0421-0247-06381,0.039
e15543,247,4/22/2024 6:32,0421-0247-06403,0.004
e15543,247,4/22/2024 6:33,0421-0247-06405,0.036
e15543,247,4/22/2024 6:33,0421-0247-06407,0.022
e15543,247,4/22/2024 6:33,0421-0247-06397,0.012
e15543,247,4/22/2024 6:33,0421-0247-06413,0.014
e15543,247,4/22/2024 6:34,0421-0247-06425,0.086
e15543,247,4/22/2024 6:34,0421-0247-06412,0.07
e15543,247,4/22/2024 6:34,0421-0247-06416,0.031
e15543,247,4/22/2024 6:34,0421-0247-06431,0.014
e15543,247,4/22/2024 6:34,0421-0247-06420,0.104
e15543,247,4/22/2024 6:35,0421-0247-06422,0.049
e15543,247,4/22/2024 6:35,0421-0247-06435,0.014
e15543,247,4/22/2024 6:35,0421-0247-06444,0.011
e15543,247,4/22/2024 6:35,0421-0247-06440,0.015
e15543,247,4/22/2024 6:35,0421-0247-06460,0.021
e15543,247,4/22/2024 6:36,0421-0247-06446,0.017
e15543,247,4/22/2024 6:36,0421-0247-06461,0.031
e15543,247,4/22/2024 6:36,0421-0247-06450,0.017
e15543,247,4/22/2024 6:36,0421-0247-06467,0.022
e15543,247,4/22/2024 6:36,0421-0247-06468,0.042
e15543,247,4/22/2024 6:37,0421-0247-06485,0.029
e15543,247,4/22/2024 6:37,0421-0247-06498,0.005
e15543,247,4/22/2024 6:37,0421-0247-06501,0.006
e15543,247,4/22/2024 6:38,0421-0247-06499,0.006
e15543,247,4/22/2024 6:38,0421-0247-06507,0.01
e15543,247,4/22/2024 6:38,0421-0247-06510,0.068
e15543,247,4/22/2024 6:38,0421-0247-06515,0.023
e15543,247,4/22/2024 6:38,0421-0247-06509,0.03
e15543,247,4/22/2024 6:39,0421-0247-06528,0.008
e15543,247,4/22/2024 6:39,0421-0247-06522,0.016
e15543,247,4/22/2024 6:39,0421-0247-06534,0.021
e15543,247,4/22/2024 6:39,0421-0247-06530,0.017
e15543,247,4/22/2024 6:39,0421-0247-06548,0.013
e15543,247,4/22/2024 6:40,0421-0247-06549,0.02
e15543,247,4/22/2024 6:40,0421-0247-06554,0.013
e15543,247,4/22/2024 6:40,0421-0247-06562,0.018
e15543,247,4/22/2024 6:41,0421-0247-06546,0.054
e15543,247,4/22/2024 6:41,0421-0247-06569,0.031
e15543,247,4/22/2024 6:41,0421-0247-06570,0.016
e15543,247,4/22/2024 6:41,0421-0247-06567,0.01
e15543,247,4/22/2024 6:41,0421-0247-06581,0.016
e15543,247,4/22/2024 6:42,0421-0247-06583,0.019
e15543,247,4/22/2024 6:42,0421-0247-06585,0.016
e15543,247,4/22/2024 6:42,0422-0247-00012,0.008
e15543,247,4/22/2024 6:42,0422-0247-00014,0.011
e15543,247,4/22/2024 6:43,0422-0247-00015,0.017
e15543,247,4/22/2024 6:43,0422-0247-00025,0.032
e15543,247,4/22/2024 6:43,0422-0247-00031,0.001
e15543,247,4/22/2024 6:44,0422-0247-00022,0.058
e15543,247,4/22/2024 6:44,0422-0247-00033,0.013
e15543,247,4/22/2024 6:44,0422-0247-00023,0.039
e15543,247,4/22/2024 6:44,0422-0247-00026,0.017
e15543,247,4/22/2024 6:44,0422-0247-00052,0.004
e15543,247,4/22/2024 6:45,0422-0247-00051,0.011
e15543,247,4/22/2024 6:45,0422-0247-00042,0.004
e15543,247,4/22/2024 6:45,0422-0247-00064,0.02
e15543,247,4/22/2024 6:45,0422-0247-00062,0.017
e15543,247,4/22/2024 6:45,0422-0247-00049,0.006
e15543,247,4/22/2024 6:46,0422-0247-00077,0.005
e15543,247,4/22/2024 6:46,0422-0247-00061,0.048
e15543,247,4/22/2024 6:46,0422-0247-00088,0.096
e15543,247,4/22/2024 6:46,0422-0247-00089,0.011
e15543,247,4/22/2024 6:46,0422-0247-00084,0.013
e15543,247,4/22/2024 6:47,0422-0247-00095,0.015
e15543,247,4/22/2024 6:47,0422-0247-00090,0.011
e15543,247,4/22/2024 6:47,0422-0247-00092,0.004
e15543,247,4/22/2024 6:47,0422-0247-00115,0.006
e15543,247,4/22/2024 6:47,0422-0247-00108,0.012
e15543,247,4/22/2024 6:48,0422-0247-00111,0.011
e15543,247,4/22/2024 6:48,0422-0247-00102,0.007
e15543,247,4/22/2024 6:48,0422-0247-00117,0.008
e15543,247,4/22/2024 6:48,0422-0247-00126,0.009
e15543,247,4/22/2024 6:48,0422-0247-00129,0
e15543,247,4/22/2024 6:48,0422-0247-00119,0.004
e15543,247,4/22/2024 6:49,0422-0247-00135,0
e15543,247,4/22/2024 6:49,0422-0247-00146,0.009
e15543,247,4/22/2024 6:49,0422-0247-00133,0.012
e15543,247,4/22/2024 6:49,0422-0247-00141,0.039
e15543,247,4/22/2024 9:20,0422-0247-00145,0.011
e15543,247,4/22/2024 9:21,0422-0247-00156,0.01
e15543,247,4/22/2024 9:21,0422-0247-00163,0.004
e15543,247,4/22/2024 9:21,0422-0247-00150,0
e15543,247,4/22/2024 9:22,0422-0247-00154,0.002
e15543,247,4/22/2024 9:22,0422-0247-00176,0.023
e15543,247,4/22/2024 9:22,0422-0247-00187,0.003
e15543,247,4/22/2024 9:22,0422-0247-00177,0.014
e15543,247,4/22/2024 9:22,0422-0247-00186,0.006
e15543,247,4/22/2024 9:23,0422-0247-00191,0.029
e15543,247,4/22/2024 9:23,0422-0247-00179,0.001
e15543,247,4/22/2024 9:23,0422-0247-00194,0.022
e15543,247,4/22/2024 9:23,0422-0247-00205,0.014
e15543,247,4/22/2024 9:23,0422-0247-00195,65.53
e15543,247,4/22/2024 9:24,0422-0247-00218,0.014
e15543,247,4/22/2024 9:24,0422-0247-00217,0.024
e15543,247,4/22/2024 9:24,0422-0247-00220,0.008
e15543,247,4/22/2024 9:24,0422-0247-00221,0.006
e15543,247,4/22/2024 9:24,0422-0247-00213,0.003
e15543,247,4/22/2024 9:25,0422-0247-00216,0.007
e15543,247,4/22/2024 9:25,0422-0247-00250,0.003
e15543,247,4/22/2024 9:25,0422-0247-00229,0.002
e15543,247,4/22/2024 9:25,0422-0247-00230,0.032
e15543,247,4/22/2024 9:26,0422-0247-00236,65.535
e15543,247,4/22/2024 9:26,0422-0247-00242,0.014
e15543,247,4/22/2024 9:26,0422-0247-00245,0.032
e15543,247,4/22/2024 9:26,0422-0247-00244,0.04
e15543,247,4/22/2024 9:26,0422-0247-00261,0.012
e15543,247,4/22/2024 9:27,0422-0247-00274,0.014
e15543,247,4/22/2024 9:27,0422-0247-00269,0.008
e15543,247,4/22/2024 9:27,0422-0247-00280,0.009
e15543,247,4/22/2024 9:27,0422-0247-00276,0.006
e15543,247,4/22/2024 9:28,0422-0247-00295,0.027
e15543,247,4/22/2024 9:28,0422-0247-00300,0.006
e15543,247,4/22/2024 9:28,0422-0247-00272,0
e15543,247,4/22/2024 9:28,0422-0247-00297,0.012
e15543,247,4/22/2024 9:28,0422-0247-00294,0.006
e15543,247,4/22/2024 9:29,0422-0247-00291,0.015
e15543,247,4/22/2024 9:29,0422-0247-00308,0.013
e15543,247,4/22/2024 9:29,0422-0247-00309,0.011
e15543,247,4/22/2024 9:29,0422-0247-00306,0.025
e15543,247,4/22/2024 9:30,0422-0247-00310,0.009
e15543,247,4/22/2024 9:30,0422-0247-00327,0.015
e15543,247,4/22/2024 9:31,0422-0247-00328,0.004
e15543,247,4/22/2024 9:31,0422-0247-00307,0.002
e15543,247,4/22/2024 9:31,0422-0247-00325,0.003
e15543,247,4/22/2024 9:31,0422-0247-00319,0.008
e15543,247,4/22/2024 9:31,0422-0247-00337,0.015
e15543,247,4/22/2024 9:32,0422-0247-00344,0.011
e15543,247,4/22/2024 9:32,0422-0247-00351,0.011
e15543,247,4/22/2024 9:32,0422-0247-00360,0.013
e15543,247,4/22/2024 9:32,0422-0247-00374,0.002
e15543,247,4/22/2024 9:33,0422-0247-00376,0.015
e15543,247,4/22/2024 9:33,0422-0247-00354,0.004
e15543,247,4/22/2024 9:33,0422-0247-00358,0.008
e15543,247,4/22/2024 9:33,0422-0247-00362,0.018
e15543,247,4/22/2024 9:34,0422-0247-00383,0.002
e15543,247,4/22/2024 9:34,0422-0247-00375,0.01
e15543,247,4/22/2024 9:34,0422-0247-00390,0.041
e15543,247,4/22/2024 9:34,0422-0247-00371,0.012
e15543,247,4/22/2024 9:34,0422-0247-00397,0.004
e15543,247,4/22/2024 9:35,0422-0247-00392,0.007
e15543,247,4/22/2024 9:35,0422-0247-00407,0
e15543,247,4/22/2024 9:35,0422-0247-00393,0
e15543,247,4/22/2024 9:36,0422-0247-00411,0.026
e15543,247,4/22/2024 9:36,0422-0247-00395,0.004
e15543,247,4/22/2024 9:36,0422-0247-00409,0.026
e15543,247,4/22/2024 9:36,0422-0247-00416,0.011
e15543,247,4/22/2024 9:36,0422-0247-00434,0.013
e15543,247,4/22/2024 9:36,0422-0247-00431,0.015
e15543,247,4/22/2024 9:37,0422-0247-00417,0.014
e15543,247,4/22/2024 9:37,0422-0247-00433,0.005
e15543,247,4/22/2024 9:37,0422-0247-00427,0.004
e15543,247,4/22/2024 9:38,0422-0247-00448,0.018
e15543,247,4/22/2024 9:38,0422-0247-00437,0.048
e15543,247,4/22/2024 9:38,0422-0247-00444,0.012
e15543,247,4/22/2024 9:38,0422-0247-00461,0.03
e15543,247,4/22/2024 9:39,0422-0247-00459,0.01
e15543,247,4/22/2024 9:39,0422-0247-00457,0.005
e15543,247,4/22/2024 9:39,0422-0247-00471,0.032
e15543,247,4/22/2024 9:39,0422-0247-00465,0.003
e15543,247,4/22/2024 9:39,0422-0247-00472,0.007
e15543,247,4/22/2024 9:40,0422-0247-00476,0.03
e15543,247,4/22/2024 9:40,0422-0247-00478,0.014
e15543,247,4/22/2024 9:40,0422-0247-00497,0.02
e15543,247,4/22/2024 9:40,0422-0247-00495,65.534
e15543,247,4/22/2024 9:40,0422-0247-00509,0.013
e15543,247,4/22/2024 9:41,0422-0247-00500,0.015
e15543,247,4/22/2024 9:41,0422-0247-00505,0.02
e15543,247,4/22/2024 9:41,0422-0247-00525,0.051
e15543,247,4/22/2024 9:41,0422-0247-00526,0.026
e15543,247,4/22/2024 9:41,0422-0247-00514,0.014
e15543,247,4/22/2024 9:42,0422-0247-00528,0.017
e15543,247,4/22/2024 9:42,0422-0247-00516,0.023
e15543,247,4/22/2024 9:42,0422-0247-00542,0.039
e15543,247,4/22/2024 9:42,0422-0247-00546,0.047
e15543,247,4/22/2024 9:42,0422-0247-00547,0.042
e15543,247,4/22/2024 9:43,0422-0247-00549,0.024
e15543,247,4/22/2024 9:43,0422-0247-00551,0.01
e15543,247,4/22/2024 9:43,0422-0247-00556,0.008
e15543,247,4/22/2024 9:44,0422-0247-00555,0.017
e15543,247,4/22/2024 9:44,0422-0247-00568,0.007
e15543,247,4/22/2024 9:44,0422-0247-00574,0.022
e15543,247,4/22/2024 9:44,0422-0247-00564,0.009
e15543,247,4/22/2024 9:44,0422-0247-00580,0.02
e15543,247,4/22/2024 9:45,0422-0247-00576,0.023
e15543,247,4/22/2024 9:45,0422-0247-00593,0.007
e15543,247,4/22/2024 9:45,0422-0247-00581,0.007
e15543,247,4/22/2024 9:45,0422-0247-00591,0.044
e15543,247,4/22/2024 9:46,0422-0247-00588,0.035
e15543,247,4/22/2024 9:46,0422-0247-00595,0.02
e15543,247,4/22/2024 9:46,0422-0247-00597,0.006
e15543,247,4/22/2024 9:46,0422-0247-00600,0.031
e15543,247,4/22/2024 9:46,0422-0247-00613,0.017
e15543,247,4/22/2024 9:47,0422-0247-00618,0
e15543,247,4/22/2024 9:47,0422-0247-00640,65.534
e15543,247,4/22/2024 9:47,0422-0247-00617,0
e15543,247,4/22/2024 9:47,0422-0247-00643,0.028
e15543,247,4/22/2024 9:47,0422-0247-00636,0.009
e15543,247,4/22/2024 9:48,0422-0247-00645,0.027
e15543,247,4/22/2024 9:48,0422-0247-00653,0.002
e15543,247,4/22/2024 9:48,0422-0247-00646,0.016
e15543,247,4/22/2024 9:48,0422-0247-00666,0.033
e15543,247,4/22/2024 9:49,0422-0247-00657,0.01
e15543,247,4/22/2024 9:49,0422-0247-00650,0.015
e15543,247,4/22/2024 9:49,0422-0247-00662,0.036
e15543,247,4/22/2024 9:49,0422-0247-00679,0.019
e15543,247,4/22/2024 9:49,0422-0247-00659,0.019
e15543,247,4/22/2024 9:50,0422-0247-00687,0.011
e15543,247,4/22/2024 9:50,0422-0247-00691,0.018
e15543,247,4/22/2024 9:50,0422-0247-00697,0.012
e15543,247,4/22/2024 9:50,0422-0247-00692,0.022
e15543,247,4/22/2024 9:51,0422-0247-00696,0.016
e15543,247,4/22/2024 9:51,0422-0247-00686,0
e15543,247,4/22/2024 9:51,0422-0247-00717,0.01
e15543,247,4/22/2024 9:51,0422-0247-00708,65.534
e15543,247,4/22/2024 9:51,0422-0247-00721,0.003
e15543,247,4/22/2024 9:52,0422-0247-00716,0.028
e15543,247,4/22/2024 9:52,0422-0247-00726,0.031
e15543,247,4/22/2024 9:52,0422-0247-00735,0.032
e15543,247,4/22/2024 9:52,0422-0247-00713,0.003
e15543,247,4/22/2024 9:52,0422-0247-00719,0.038
e15543,247,4/22/2024 9:53,0422-0247-00736,0.003
e15543,247,4/22/2024 9:53,0422-0247-00748,0.048
e15543,247,4/22/2024 9:53,0422-0247-00749,0.012
e15543,247,4/22/2024 9:53,0422-0247-00756,0
e15543,247,4/22/2024 9:53,0422-0247-00750,0.023
e15543,247,4/22/2024 9:54,0422-0247-00754,0.013
e15543,247,4/22/2024 9:54,0422-0247-00744,0.015
e15543,247,4/22/2024 9:54,0422-0247-00765,0.015
e15543,247,4/22/2024 9:54,0422-0247-00779,0.004
e15543,247,4/22/2024 9:55,0422-0247-00762,0.02
e15543,247,4/22/2024 9:55,0422-0247-00778,0.09
e15543,247,4/22/2024 9:55,0422-0247-00790,0.006
e15543,247,4/22/2024 9:55,0422-0247-00804,0.014
e15543,247,4/22/2024 9:55,0422-0247-00787,0.004
e15543,247,4/22/2024 9:56,0422-0247-00781,0.001
e15543,247,4/22/2024 9:56,0422-0247-00820,0.004
e15543,247,4/22/2024 9:56,0422-0247-00806,0.006
e15543,247,4/22/2024 9:56,0422-0247-00791,0.017
e15543,247,4/22/2024 9:57,0422-0247-00819,0.004
e15543,247,4/22/2024 9:57,0422-0247-00823,0.027
e15543,247,4/22/2024 9:57,0422-0247-00813,0.013
e15543,247,4/22/2024 9:57,0422-0247-00827,0.013
e15543,247,4/22/2024 9:57,0422-0247-00838,0
e15543,247,4/22/2024 9:58,0422-0247-00840,0.012
e15543,247,4/22/2024 9:58,0422-0247-00852,0.003
e15543,247,4/22/2024 9:58,0422-0247-00841,0.006
e15543,247,4/22/2024 9:58,0422-0247-00831,0.01
e15543,247,4/22/2024 9:58,0422-0247-00834,0.012
e15543,247,4/22/2024 9:59,0422-0247-00853,0.001
e15543,247,4/22/2024 9:59,0422-0247-00864,0.003
e15543,247,4/22/2024 9:59,0422-0247-00866,0.012
e15543,247,4/22/2024 9:59,0422-0247-00867,0.008
e15543,247,4/22/2024 9:59,0422-0247-00876,0.013
e15543,247,4/22/2024 10:00,0422-0247-00878,0.001
e15543,247,4/22/2024 10:00,0422-0247-00886,0.034
e15543,247,4/22/2024 10:00,0422-0247-00883,0.009
e15543,247,4/22/2024 10:00,0422-0247-00884,0.015
e15543,247,4/22/2024 10:01,0422-0247-00889,0.009
e15543,247,4/22/2024 10:01,0422-0247-00899,0.008
e15543,247,4/22/2024 10:01,0422-0247-00900,0.004
e15543,247,4/22/2024 10:01,0422-0247-00905,0.027
e15543,247,4/22/2024 10:01,0422-0247-00902,0.037
e15543,247,4/22/2024 10:02,0422-0247-00917,0.013
e15543,247,4/22/2024 10:02,0422-0247-00912,0.021
e15543,247,4/22/2024 10:02,0422-0247-00914,0.008
e15543,247,4/22/2024 10:02,0422-0247-00936,0.018
e15543,247,4/22/2024 10:02,0422-0247-00920,0.012
e15543,247,4/22/2024 10:03,0422-0247-00926,0.019
e15543,247,4/22/2024 10:03,0422-0247-00927,0.013
e15543,247,4/22/2024 10:03,0422-0247-00947,0.015
e15543,247,4/22/2024 10:03,0422-0247-00950,0.038
e15543,247,4/22/2024 10:04,0422-0247-00933,0.008
e15543,247,4/22/2024 10:04,0422-0247-00940,0.034
e15543,247,4/22/2024 10:04,0422-0247-00956,0.026
e15543,247,4/22/2024 10:04,0422-0247-00945,0.06
e15543,247,4/22/2024 10:04,0422-0247-00978,0.031
e15543,247,4/22/2024 10:05,0422-0247-00951,0.092
e15543,247,4/22/2024 10:05,0422-0247-00981,0.017
e15543,247,4/22/2024 10:05,0422-0247-00964,0.079
e15543,247,4/22/2024 10:05,0422-0247-00971,0.007
e15543,247,4/22/2024 10:06,0422-0247-00987,0.004
e15543,247,4/22/2024 10:06,0422-0247-00985,0.011
e15543,247,4/22/2024 10:06,0422-0247-00975,0.003
e15543,247,4/22/2024 10:06,0422-0247-00995,0.035
e15543,247,4/22/2024 10:06,0422-0247-01005,0.024
e15543,247,4/22/2024 10:07,0422-0247-00996,0.006
e15543,247,4/22/2024 10:07,0422-0247-01018,0.022
e15543,247,4/22/2024 10:07,0422-0247-00999,0.022
e15543,247,4/22/2024 10:07,0422-0247-01020,0.039
e15543,247,4/22/2024 10:07,0422-0247-01000,0.01
e15543,247,4/22/2024 10:08,0422-0247-01024,0.073
e15543,247,4/22/2024 10:08,0422-0247-01032,0.01
e15543,247,4/22/2024 10:08,0422-0247-01031,0.009
e15543,247,4/22/2024 10:08,0422-0247-01022,0.03
e15543,247,4/22/2024 10:08,0422-0247-01042,0.018
e15543,247,4/22/2024 10:09,0422-0247-01054,0.051
e15543,247,4/22/2024 10:09,0422-0247-01043,0.01
e15543,247,4/22/2024 10:09,0422-0247-01040,0.005
e15543,247,4/22/2024 10:09,0422-0247-01061,0.152
e15543,247,4/22/2024 10:09,0422-0247-01059,0.032
e15543,247,4/22/2024 10:10,0422-0247-01067,0.025
e15543,247,4/22/2024 10:10,0422-0247-01060,0.024
e15543,247,4/22/2024 10:10,0422-0247-01077,0.046
e15543,247,4/22/2024 10:10,0422-0247-01068,0.041
e15543,247,4/22/2024 10:10,0422-0247-01069,0.017
e15543,247,4/22/2024 10:11,0422-0247-01086,0.011
e15543,247,4/22/2024 10:11,0422-0247-01092,0.002
e15543,247,4/22/2024 10:11,0422-0247-01078,0.028
e15543,247,4/22/2024 10:11,0422-0247-01107,0.009
e15543,247,4/22/2024 10:12,0422-0247-01104,0.008
e15543,247,4/22/2024 10:12,0422-0247-01101,0.069
e15543,247,4/22/2024 10:12,0422-0247-01094,0.012
e15543,247,4/22/2024 10:12,0422-0247-01110,0.007
e15543,247,4/22/2024 10:12,0422-0247-01106,0.01
e15543,247,4/22/2024 10:12,0422-0247-01133,0.012
e15543,247,4/22/2024 10:13,0422-0247-01111,0.008
e15543,247,4/22/2024 10:13,0422-0247-01134,0.004
e15543,247,4/22/2024 10:13,0422-0247-01132,0.013
e15543,247,4/22/2024 10:13,0422-0247-01139,0.105
e15543,247,4/22/2024 10:14,0422-0247-01123,0.033
e15543,247,4/22/2024 10:14,0422-0247-01148,0.002
e15543,247,4/22/2024 10:14,0422-0247-01145,0.022
e15543,247,4/22/2024 10:14,0422-0247-01152,0.019
e15543,247,4/22/2024 10:14,0422-0247-01149,0.009
e15543,247,4/22/2024 10:15,0422-0247-01153,0.007
e15543,247,4/22/2024 10:15,0422-0247-01158,65.535
e15543,247,4/22/2024 10:15,0422-0247-01169,0.009
e15543,247,4/22/2024 10:15,0422-0247-01161,0.008
e15543,247,4/22/2024 10:16,0422-0247-01170,0.007
e15543,247,4/22/2024 10:16,0422-0247-01181,0.019
e15543,247,4/22/2024 10:16,0422-0247-01177,0.001
e15543,247,4/22/2024 10:16,0422-0247-01185,65.533
e15543,247,4/22/2024 10:16,0422-0247-01190,0.007
e15543,247,4/22/2024 10:17,0422-0247-01194,0.029
e15543,247,4/22/2024 10:17,0422-0247-01202,0.001
e15543,247,4/22/2024 10:17,0422-0247-01211,0.006
e15543,247,4/22/2024 10:17,0422-0247-01208,0.019
e15543,247,4/22/2024 10:18,0422-0247-01213,0.018
e15543,247,4/22/2024 10:18,0422-0247-01209,0.013
e15543,247,4/22/2024 10:18,0422-0247-01212,0.003
e15543,247,4/22/2024 10:18,0422-0247-01226,0.01
e15543,247,4/22/2024 10:18,0422-0247-01233,0.013
e15543,247,4/22/2024 10:19,0422-0247-01230,0.001
e15543,247,4/22/2024 10:19,0422-0247-01240,0.003
e15543,247,4/22/2024 10:19,0422-0247-01245,0
e15543,247,4/22/2024 10:19,0422-0247-01248,0.014
e15543,247,4/22/2024 10:19,0422-0247-01251,0.011
e15543,247,4/22/2024 10:20,0422-0247-01246,0.028
e15543,247,4/22/2024 10:20,0422-0247-01247,0.002
e15543,247,4/22/2024 10:20,0422-0247-01260,0.004
e15543,247,4/22/2024 10:20,0422-0247-01264,0.003
e15543,247,4/22/2024 10:21,0422-0247-01268,0.002
e15543,247,4/22/2024 10:21,0422-0247-01277,65.531
e15543,247,4/22/2024 10:21,0422-0247-01267,0.019
e15543,247,4/22/2024 10:21,0422-0247-01284,0.018
e15543,247,4/22/2024 10:21,0422-0247-01275,0.002
e15543,247,4/22/2024 10:22,0422-0247-01287,0.151
e15543,247,4/22/2024 10:22,0422-0247-01295,0.009
e15543,247,4/22/2024 10:22,0422-0247-01305,0.013
e15543,247,4/22/2024 10:22,0422-0247-01300,0.005
e15543,247,4/22/2024 10:23,0422-0247-01294,0.001
e15543,247,4/22/2024 10:23,0422-0247-01307,0.01
e15543,247,4/22/2024 10:23,0422-0247-01318,0.01
e15543,247,4/22/2024 10:23,0422-0247-01321,0.008
e15543,247,4/22/2024 10:23,0422-0247-01328,0.005
e15543,247,4/22/2024 10:24,0422-0247-01320,0.005
e15543,247,4/22/2024 10:24,0422-0247-01323,0.011
e15543,247,4/22/2024 10:24,0422-0247-01340,0.011
e15543,247,4/22/2024 10:24,0422-0247-01336,0.009
e15543,247,4/22/2024 10:25,0422-0247-01343,0
e15543,247,4/22/2024 10:25,0422-0247-01346,0.011
e15543,247,4/22/2024 10:25,0422-0247-01355,0.083
e15543,247,4/22/2024 10:25,0422-0247-01370,0.005
e15543,247,4/22/2024 10:25,0422-0247-01349,0.017
e15543,247,4/22/2024 10:26,0422-0247-01364,0.003
e15543,247,4/22/2024 10:26,0422-0247-01366,0.009
e15543,247,4/22/2024 10:26,0422-0247-01367,0
e15543,247,4/22/2024 10:26,0422-0247-01365,0.018
e15543,247,4/22/2024 10:26,0422-0247-01383,0.002
e15543,247,4/22/2024 10:26,0422-0247-01382,65.535
e15543,247,4/22/2024 10:27,0422-0247-01397,0.027
e15543,247,4/22/2024 10:27,0422-0247-01386,0.005
e15543,247,4/22/2024 10:27,0422-0247-01402,0.025
e15543,247,4/22/2024 10:28,0422-0247-01400,0.078
e15543,247,4/22/2024 10:28,0422-0247-01406,0.003
e15543,247,4/22/2024 10:28,0422-0247-01412,0.032
e15543,247,4/22/2024 10:28,0422-0247-01419,65.534
