equipment ID,Part number,Processed date/time,Lot No.,Measured Value
e15540,247,4/22/2024 6:22,0421-0247-06277,0.017
e15540,247,4/22/2024 6:23,0421-0247-06288,0.012
e15540,247,4/22/2024 6:23,0421-0247-06291,0.011
e15540,247,4/22/2024 6:23,0421-0247-06297,0.036
e15540,247,4/22/2024 6:24,0421-0247-06290,0.014
e15540,247,4/22/2024 6:24,0421-0247-06294,0.026
e15540,247,4/22/2024 6:24,0421-0247-06305,0.018
e15540,247,4/22/2024 6:24,0421-0247-06309,0.04
e15540,247,4/22/2024 6:25,0421-0247-06304,0.026
e15540,247,4/22/2024 6:25,0421-0247-06315,0.183
e15540,247,4/22/2024 6:25,0421-0247-06324,0.026
e15540,247,4/22/2024 6:25,0421-0247-06327,0.018
e15540,247,4/22/2024 6:26,0421-0247-06319,0.024
e15540,247,4/22/2024 6:26,0421-0247-06328,0.045
e15540,247,4/22/2024 6:26,0421-0247-06338,0.029
e15540,247,4/22/2024 6:26,0421-0247-06331,0.029
e15540,247,4/22/2024 6:26,0421-0247-06343,0.09
e15540,247,4/22/2024 6:27,0421-0247-06353,0.042
e15540,247,4/22/2024 6:27,0421-0247-06347,0.023
e15540,247,4/22/2024 6:27,0421-0247-06354,0.032
e15540,247,4/22/2024 6:27,0421-0247-06363,0.048
e15540,247,4/22/2024 6:27,0421-0247-06367,0.075
e15540,247,4/22/2024 6:28,0421-0247-06366,0.039
e15540,247,4/22/2024 6:28,0421-0247-06376,0.05
e15540,247,4/22/2024 6:28,0421-0247-06379,0.073
e15540,247,4/22/2024 6:28,0421-0247-06388,0.034
e15540,247,4/22/2024 6:29,0421-0247-06392,0.042
e15540,247,4/22/2024 6:29,0421-0247-06378,0.047
e15540,247,4/22/2024 6:29,0421-0247-06386,0.047
e15540,247,4/22/2024 6:29,0421-0247-06398,0.016
e15540,247,4/22/2024 6:29,0421-0247-06387,0.022
e15540,247,4/22/2024 6:30,0421-0247-06391,0.045
e15540,247,4/22/2024 6:30,0421-0247-06410,0.034
e15540,247,4/22/2024 6:30,0421-0247-06419,0.122
e15540,247,4/22/2024 6:30,0421-0247-06401,0.038
e15540,247,4/22/2024 6:31,0421-0247-06427,0.034
e15540,247,4/22/2024 6:31,0421-0247-06438,0.057
e15540,247,4/22/2024 6:31,0421-0247-06421,0.159
e15540,247,4/22/2024 6:31,0421-0247-06443,0.053
e15540,247,4/22/2024 6:31,0421-0247-06442,0.044
e15540,247,4/22/2024 6:32,0421-0247-06423,0.055
e15540,247,4/22/2024 6:32,0421-0247-06455,0.036
e15540,247,4/22/2024 6:32,0421-0247-06456,0.043
e15540,247,4/22/2024 6:32,0421-0247-06452,0.046
e15540,247,4/22/2024 6:33,0421-0247-06453,0.017
e15540,247,4/22/2024 6:33,0421-0247-06463,0.022
e15540,247,4/22/2024 6:33,0421-0247-06451,0.033
e15540,247,4/22/2024 6:33,0421-0247-06474,0.035
e15540,247,4/22/2024 6:34,0421-0247-06478,0
e15540,247,4/22/2024 6:34,0421-0247-06479,0.035
e15540,247,4/22/2024 6:34,0421-0247-06491,0.055
e15540,247,4/22/2024 6:35,0421-0247-06505,0.049
e15540,247,4/22/2024 6:35,0421-0247-06514,0.041
e15540,247,4/22/2024 6:35,0421-0247-06502,0.036
e15540,247,4/22/2024 6:35,0421-0247-06516,0.029
e15540,247,4/22/2024 6:35,0421-0247-06517,0.029
e15540,247,4/22/2024 6:36,0421-0247-06520,0.032
e15540,247,4/22/2024 6:36,0421-0247-06529,0.022
e15540,247,4/22/2024 6:36,0421-0247-06533,0.034
e15540,247,4/22/2024 6:36,0421-0247-06524,0.021
e15540,247,4/22/2024 6:36,0421-0247-06543,0.052
e15540,247,4/22/2024 6:37,0421-0247-06545,0.035
e15540,247,4/22/2024 6:37,0421-0247-06550,0.055
e15540,247,4/22/2024 6:37,0421-0247-06561,0.055
e15540,247,4/22/2024 6:37,0421-0247-06540,0.038
e15540,247,4/22/2024 6:37,0421-0247-06563,0.056
e15540,247,4/22/2024 6:38,0421-0247-06565,0.041
e15540,247,4/22/2024 6:38,0421-0247-06552,0.046
e15540,247,4/22/2024 6:38,0421-0247-06575,0.039
e15540,247,4/22/2024 6:38,0421-0247-06577,0.027
e15540,247,4/22/2024 6:38,0421-0247-06573,0.042
e15540,247,4/22/2024 6:39,0421-0247-06584,0.027
e15540,247,4/22/2024 6:39,0421-0247-06589,0.032
e15540,247,4/22/2024 6:39,0421-0247-06580,0.027
e15540,247,4/22/2024 6:39,0422-0247-00007,0.035
e15540,247,4/22/2024 6:39,0421-0247-06588,0.035
e15540,247,4/22/2024 6:40,0422-0247-00018,0.04
e15540,247,4/22/2024 6:40,0422-0247-00021,0.061
e15540,247,4/22/2024 6:40,0422-0247-00016,0.027
e15540,247,4/22/2024 6:40,0422-0247-00032,0.043
e15540,247,4/22/2024 6:40,0422-0247-00035,0.02
e15540,247,4/22/2024 6:41,0422-0247-00024,0.041
e15540,247,4/22/2024 6:41,0422-0247-00046,0.037
e15540,247,4/22/2024 6:41,0422-0247-00045,0.027
e15540,247,4/22/2024 6:41,0422-0247-00036,0.032
e15540,247,4/22/2024 6:41,0422-0247-00056,0.032
e15540,247,4/22/2024 6:42,0422-0247-00058,0.051
e15540,247,4/22/2024 6:42,0422-0247-00043,0.035
e15540,247,4/22/2024 6:42,0422-0247-00071,0.042
e15540,247,4/22/2024 6:42,0422-0247-00065,0.052
e15540,247,4/22/2024 6:42,0422-0247-00055,0.036
e15540,247,4/22/2024 6:43,0422-0247-00075,0.038
e15540,247,4/22/2024 6:43,0422-0247-00082,0.046
e15540,247,4/22/2024 6:43,0422-0247-00067,0.034
e15540,247,4/22/2024 6:43,0422-0247-00099,0.042
e15540,247,4/22/2024 6:44,0422-0247-00094,0.039
e15540,247,4/22/2024 6:44,0422-0247-00081,0.045
e15540,247,4/22/2024 6:44,0422-0247-00100,0.026
e15540,247,4/22/2024 6:44,0422-0247-00107,0.033
e15540,247,4/22/2024 6:45,0422-0247-00093,0.064
e15540,247,4/22/2024 6:45,0422-0247-00110,0.017
e15540,247,4/22/2024 6:45,0422-0247-00116,0.038
e15540,247,4/22/2024 6:45,0422-0247-00127,0.039
e15540,247,4/22/2024 6:45,0422-0247-00118,0.026
e15540,247,4/22/2024 6:45,0422-0247-00114,0.047
e15540,247,4/22/2024 6:46,0422-0247-00130,0.031
e15540,247,4/22/2024 6:46,0422-0247-00137,0.033
e15540,247,4/22/2024 6:46,0422-0247-00128,0.045
e15540,247,4/22/2024 6:46,0422-0247-00144,0.037
e15540,247,4/22/2024 6:46,0422-0247-00151,0.04
e15540,247,4/22/2024 6:47,0422-0247-00140,0.036
e15540,247,4/22/2024 6:47,0422-0247-00158,0.036
e15540,247,4/22/2024 6:47,0422-0247-00169,0.016
e15540,247,4/22/2024 6:47,0422-0247-00148,0.032
e15540,247,4/22/2024 6:48,0422-0247-00162,0.03
e15540,247,4/22/2024 6:48,0422-0247-00173,0.034
e15540,247,4/22/2024 6:48,0422-0247-00160,0.05
e15540,247,4/22/2024 6:48,0422-0247-00189,0.02
e15540,247,4/22/2024 6:48,0422-0247-00181,0.027
e15540,247,4/22/2024 6:49,0422-0247-00172,0.052
e15540,247,4/22/2024 6:49,0422-0247-00184,0.037
e15540,247,4/22/2024 6:49,0422-0247-00197,0.048
e15540,247,4/22/2024 6:49,0422-0247-00202,0.048
e15540,247,4/22/2024 6:49,0422-0247-00193,0.055
e15540,247,4/22/2024 6:50,0422-0247-00206,0.046
e15540,247,4/22/2024 6:50,0422-0247-00209,0.027
e15540,247,4/22/2024 6:50,0422-0247-00211,0.041
e15540,247,4/22/2024 6:50,0422-0247-00232,0.042
e15540,247,4/22/2024 9:22,0422-0247-00224,0.028
e15540,247,4/22/2024 9:22,0422-0247-00208,0.04
e15540,247,4/22/2024 9:22,0422-0247-00238,0.021
e15540,247,4/22/2024 9:22,0422-0247-00222,0.022
e15540,247,4/22/2024 9:22,0422-0247-00252,0.025
e15540,247,4/22/2024 9:22,0422-0247-00240,0.016
e15540,247,4/22/2024 9:23,0422-0247-00235,0.02
e15540,247,4/22/2024 9:23,0422-0247-00258,0.022
e15540,247,4/22/2024 9:23,0422-0247-00255,0.025
e15540,247,4/22/2024 9:23,0422-0247-00268,0.025
e15540,247,4/22/2024 9:24,0422-0247-00260,0.022
e15540,247,4/22/2024 9:24,0422-0247-00248,0.031
e15540,247,4/22/2024 9:24,0422-0247-00273,0.018
e15540,247,4/22/2024 9:24,0422-0247-00259,0.029
e15540,247,4/22/2024 9:24,0422-0247-00282,0.053
e15540,247,4/22/2024 9:24,0422-0247-00285,0.014
e15540,247,4/22/2024 9:25,0422-0247-00265,0.021
e15540,247,4/22/2024 9:25,0422-0247-00287,0.036
e15540,247,4/22/2024 9:25,0422-0247-00299,0.048
e15540,247,4/22/2024 9:25,0422-0247-00302,0.029
e15540,247,4/22/2024 9:25,0422-0247-00284,0.056
e15540,247,4/22/2024 9:26,0422-0247-00289,0.028
e15540,247,4/22/2024 9:26,0422-0247-00315,0.03
e15540,247,4/22/2024 9:26,0422-0247-00311,0.057
e15540,247,4/22/2024 9:26,0422-0247-00321,0.037
e15540,247,4/22/2024 9:26,0422-0247-00312,0.046
e15540,247,4/22/2024 9:27,0422-0247-00334,0.021
e15540,247,4/22/2024 9:27,0422-0247-00324,0.018
e15540,247,4/22/2024 9:27,0422-0247-00332,0.018
e15540,247,4/22/2024 9:27,0422-0247-00338,0.016
e15540,247,4/22/2024 9:28,0422-0247-00326,0.028
e15540,247,4/22/2024 9:28,0422-0247-00352,0.024
e15540,247,4/22/2024 9:28,0422-0247-00335,0.038
e15540,247,4/22/2024 9:28,0422-0247-00350,0.065
e15540,247,4/22/2024 9:29,0422-0247-00364,0.017
e15540,247,4/22/2024 9:29,0422-0247-00347,0.024
e15540,247,4/22/2024 9:29,0422-0247-00363,0.019
e15540,247,4/22/2024 9:29,0422-0247-00378,0.017
e15540,247,4/22/2024 9:29,0422-0247-00359,0.018
e15540,247,4/22/2024 9:30,0422-0247-00369,0.165
e15540,247,4/22/2024 9:30,0422-0247-00365,0.036
e15540,247,4/22/2024 9:30,0422-0247-00386,0.022
e15540,247,4/22/2024 9:31,0422-0247-00389,0.024
e15540,247,4/22/2024 9:31,0422-0247-00379,0.02
e15540,247,4/22/2024 9:31,0422-0247-00394,0.025
e15540,247,4/22/2024 9:32,0422-0247-00387,0.024
e15540,247,4/22/2024 9:32,0422-0247-00401,0.011
e15540,247,4/22/2024 9:32,0422-0247-00412,0.02
e15540,247,4/22/2024 9:32,0422-0247-00419,0.015
e15540,247,4/22/2024 9:33,0422-0247-00410,0.052
e15540,247,4/22/2024 9:33,0422-0247-00414,0.017
e15540,247,4/22/2024 9:33,0422-0247-00430,0.047
e15540,247,4/22/2024 9:33,0422-0247-00435,0.025
e15540,247,4/22/2024 9:33,0422-0247-00438,0.032
e15540,247,4/22/2024 9:34,0422-0247-00436,0.048
e15540,247,4/22/2024 9:34,0422-0247-00453,0.05
e15540,247,4/22/2024 9:34,0422-0247-00446,0.024
e15540,247,4/22/2024 9:34,0422-0247-00447,0.018
e15540,247,4/22/2024 9:35,0422-0247-00449,0.02
e15540,247,4/22/2024 9:35,0422-0247-00452,0.022
e15540,247,4/22/2024 9:35,0422-0247-00477,0.035
e15540,247,4/22/2024 9:35,0422-0247-00454,0.028
e15540,247,4/22/2024 9:35,0422-0247-00455,0.032
e15540,247,4/22/2024 9:36,0422-0247-00486,0.033
e15540,247,4/22/2024 9:36,0422-0247-00467,0.033
e15540,247,4/22/2024 9:36,0422-0247-00474,0.056
e15540,247,4/22/2024 9:36,0422-0247-00487,0.072
e15540,247,4/22/2024 9:37,0422-0247-00484,0.034
e15540,247,4/22/2024 9:37,0422-0247-00473,0.035
e15540,247,4/22/2024 9:37,0422-0247-00506,0.019
e15540,247,4/22/2024 9:37,0422-0247-00498,0.04
e15540,247,4/22/2024 9:37,0422-0247-00503,0.029
e15540,247,4/22/2024 9:37,0422-0247-00504,0.048
e15540,247,4/22/2024 9:38,0422-0247-00519,0.037
e15540,247,4/22/2024 9:38,0422-0247-00521,0.039
e15540,247,4/22/2024 9:38,0422-0247-00524,0.039
e15540,247,4/22/2024 9:38,0422-0247-00522,0.045
e15540,247,4/22/2024 9:38,0422-0247-00523,0.033
e15540,247,4/22/2024 9:39,0422-0247-00538,0.053
e15540,247,4/22/2024 9:39,0422-0247-00513,0.027
e15540,247,4/22/2024 9:39,0422-0247-00537,0.042
e15540,247,4/22/2024 9:40,0422-0247-00543,0.048
e15540,247,4/22/2024 9:40,0422-0247-00541,0.019
e15540,247,4/22/2024 9:40,0422-0247-00560,0.038
e15540,247,4/22/2024 9:40,0422-0247-00566,0.026
e15540,247,4/22/2024 9:40,0422-0247-00562,0.045
e15540,247,4/22/2024 9:41,0422-0247-00557,0.027
e15540,247,4/22/2024 9:41,0422-0247-00567,0.025
e15540,247,4/22/2024 9:41,0422-0247-00573,0.04
e15540,247,4/22/2024 9:41,0422-0247-00571,0.025
e15540,247,4/22/2024 9:41,0422-0247-00583,0.027
e15540,247,4/22/2024 9:41,0422-0247-00582,0.034
e15540,247,4/22/2024 9:42,0422-0247-00572,0.033
e15540,247,4/22/2024 9:42,0422-0247-00587,0.04
e15540,247,4/22/2024 9:42,0422-0247-00594,0.034
e15540,247,4/22/2024 9:42,0422-0247-00585,0.043
e15540,247,4/22/2024 9:43,0422-0247-00606,0.028
e15540,247,4/22/2024 9:43,0422-0247-00605,0.057
e15540,247,4/22/2024 9:43,0422-0247-00638,0.038
e15540,247,4/22/2024 9:43,0422-0247-00603,0.031
e15540,247,4/22/2024 9:43,0422-0247-00619,0.048
e15540,247,4/22/2024 9:44,0422-0247-00642,0.029
e15540,247,4/22/2024 9:44,0422-0247-00621,0.03
e15540,247,4/22/2024 9:44,0422-0247-00641,0.037
e15540,247,4/22/2024 9:44,0422-0247-00632,0.031
e15540,247,4/22/2024 9:44,0422-0247-00644,0.051
e15540,247,4/22/2024 9:45,0422-0247-00663,0.044
e15540,247,4/22/2024 9:45,0422-0247-00664,0.067
e15540,247,4/22/2024 9:45,0422-0247-00648,0.033
e15540,247,4/22/2024 9:45,0422-0247-00654,0.018
e15540,247,4/22/2024 9:46,0422-0247-00665,0.076
e15540,247,4/22/2024 9:46,0422-0247-00673,0.04
e15540,247,4/22/2024 9:46,0422-0247-00669,0.032
e15540,247,4/22/2024 9:46,0422-0247-00681,0.029
e15540,247,4/22/2024 9:47,0422-0247-00695,0.037
e15540,247,4/22/2024 9:47,0422-0247-00688,0.016
e15540,247,4/22/2024 9:47,0422-0247-00699,0.021
e15540,247,4/22/2024 9:47,0422-0247-00685,0.065
e15540,247,4/22/2024 9:48,0422-0247-00710,0.036
e15540,247,4/22/2024 9:48,0422-0247-00711,0.022
e15540,247,4/22/2024 9:48,0422-0247-00703,0.032
e15540,247,4/22/2024 9:48,0422-0247-00722,0.03
e15540,247,4/22/2024 9:48,0422-0247-00727,0.018
e15540,247,4/22/2024 9:49,0422-0247-00728,0.049
e15540,247,4/22/2024 9:49,0422-0247-00723,0.03
e15540,247,4/22/2024 9:49,0422-0247-00739,0.019
e15540,247,4/22/2024 9:49,0422-0247-00741,0.029
e15540,247,4/22/2024 9:49,0422-0247-00712,0.049
e15540,247,4/22/2024 9:49,0422-0247-00751,0.021
e15540,247,4/22/2024 9:50,0422-0247-00742,0.017
e15540,247,4/22/2024 9:50,0422-0247-00724,0.03
e15540,247,4/22/2024 9:50,0422-0247-00757,0.02
e15540,247,4/22/2024 9:50,0422-0247-00745,0.021
e15540,247,4/22/2024 9:50,0422-0247-00764,0.068
e15540,247,4/22/2024 9:51,0422-0247-00766,0.026
e15540,247,4/22/2024 9:51,0422-0247-00752,0.053
e15540,247,4/22/2024 9:51,0422-0247-00760,0.02
e15540,247,4/22/2024 9:52,0422-0247-00772,0.015
e15540,247,4/22/2024 9:52,0422-0247-00763,0.057
e15540,247,4/22/2024 9:52,0422-0247-00780,0.033
e15540,247,4/22/2024 9:52,0422-0247-00792,0.031
e15540,247,4/22/2024 9:52,0422-0247-00774,0.064
e15540,247,4/22/2024 9:52,0422-0247-00808,0.033
e15540,247,4/22/2024 9:53,0422-0247-00805,0.062
e15540,247,4/22/2024 9:53,0422-0247-00782,0.035
e15540,247,4/22/2024 9:53,0422-0247-00814,0.046
e15540,247,4/22/2024 9:53,0422-0247-00822,0.019
e15540,247,4/22/2024 9:53,0422-0247-00795,0.042
e15540,247,4/22/2024 9:54,0422-0247-00826,0.038
e15540,247,4/22/2024 9:54,0422-0247-00836,0.032
e15540,247,4/22/2024 9:54,0422-0247-00812,0.026
e15540,247,4/22/2024 9:54,0422-0247-00843,0.021
e15540,247,4/22/2024 9:55,0422-0247-00829,0.022
e15540,247,4/22/2024 9:55,0422-0247-00847,0.032
e15540,247,4/22/2024 9:55,0422-0247-00856,0.031
e15540,247,4/22/2024 9:55,0422-0247-00842,0.022
e15540,247,4/22/2024 9:56,0422-0247-00859,0.028
e15540,247,4/22/2024 9:56,0422-0247-00868,0.024
e15540,247,4/22/2024 9:56,0422-0247-00857,0.025
e15540,247,4/22/2024 9:56,0422-0247-00870,0.019
e15540,247,4/22/2024 9:56,0422-0247-00874,0.022
e15540,247,4/22/2024 9:56,0422-0247-00869,0.034
e15540,247,4/22/2024 9:57,0422-0247-00881,0.035
e15540,247,4/22/2024 9:57,0422-0247-00882,0.046
e15540,247,4/22/2024 9:57,0422-0247-00877,0.019
e15540,247,4/22/2024 9:57,0422-0247-00885,0.021
e15540,247,4/22/2024 9:58,0422-0247-00895,0.026
e15540,247,4/22/2024 9:58,0422-0247-00904,0.032
e15540,247,4/22/2024 9:58,0422-0247-00896,0.02
e15540,247,4/22/2024 9:59,0422-0247-00915,0.024
e15540,247,4/22/2024 9:59,0422-0247-00908,0.015
e15540,247,4/22/2024 9:59,0422-0247-00921,0.033
e15540,247,4/22/2024 9:59,0422-0247-00923,0.013
e15540,247,4/22/2024 9:59,0422-0247-00913,0.017
e15540,247,4/22/2024 9:59,0422-0247-00928,0.04
e15540,247,4/22/2024 10:00,0422-0247-00935,0.017
e15540,247,4/22/2024 10:00,0422-0247-00925,0.022
e15540,247,4/22/2024 10:00,0422-0247-00948,0.019
e15540,247,4/22/2024 10:00,0422-0247-00937,0.031
e15540,247,4/22/2024 10:00,0422-0247-00955,0.024
e15540,247,4/22/2024 10:01,0422-0247-00953,0.033
e15540,247,4/22/2024 10:01,0422-0247-00939,0.015
e15540,247,4/22/2024 10:01,0422-0247-00961,0.019
e15540,247,4/22/2024 10:01,0422-0247-00965,0.303
e15540,247,4/22/2024 10:02,0422-0247-00970,0.024
e15540,247,4/22/2024 10:02,0422-0247-00968,0.028
e15540,247,4/22/2024 10:02,0422-0247-00967,0.042
e15540,247,4/22/2024 10:02,0422-0247-00976,0.022
e15540,247,4/22/2024 10:02,0422-0247-00988,0.029
e15540,247,4/22/2024 10:02,0422-0247-00973,0.037
e15540,247,4/22/2024 10:03,0422-0247-00994,0.031
e15540,247,4/22/2024 10:03,0422-0247-00984,0.035
e15540,247,4/22/2024 10:03,0422-0247-00979,0.025
e15540,247,4/22/2024 10:03,0422-0247-01004,0.024
e15540,247,4/22/2024 10:03,0422-0247-01001,0.036
e15540,247,4/22/2024 10:04,0422-0247-01007,0.038
e15540,247,4/22/2024 10:04,0422-0247-00997,0.042
e15540,247,4/22/2024 10:04,0422-0247-01027,0.039
e15540,247,4/22/2024 10:05,0422-0247-01019,0.057
e15540,247,4/22/2024 10:05,0422-0247-01014,0.027
e15540,247,4/22/2024 10:05,0422-0247-01017,0.024
e15540,247,4/22/2024 10:05,0422-0247-01025,0.042
e15540,247,4/22/2024 10:05,0422-0247-01039,0.036
e15540,247,4/22/2024 10:05,0422-0247-01036,0.037
e15540,247,4/22/2024 10:06,0422-0247-01048,0.027
e15540,247,4/22/2024 10:06,0422-0247-01041,0.048
e15540,247,4/22/2024 10:06,0422-0247-01056,0.085
e15540,247,4/22/2024 10:06,0422-0247-01050,0.02
e15540,247,4/22/2024 10:07,0422-0247-01066,0.018
e15540,247,4/22/2024 10:07,0422-0247-01053,0.027
e15540,247,4/22/2024 10:07,0422-0247-01073,0.037
e15540,247,4/22/2024 10:07,0422-0247-01063,0.043
e15540,247,4/22/2024 10:07,0422-0247-01081,0.032
e15540,247,4/22/2024 10:08,0422-0247-01089,0.018
e15540,247,4/22/2024 10:08,0422-0247-01070,0.052
e15540,247,4/22/2024 10:08,0422-0247-01076,0.125
e15540,247,4/22/2024 10:08,0422-0247-01099,0.042
e15540,247,4/22/2024 10:09,0422-0247-01095,0.246
e15540,247,4/22/2024 10:09,0422-0247-01102,0.038
e15540,247,4/22/2024 10:09,0422-0247-01114,0.02
e15540,247,4/22/2024 10:09,0422-0247-01098,0.02
e15540,247,4/22/2024 10:09,0422-0247-01120,0.049
e15540,247,4/22/2024 10:09,0422-0247-01113,0.026
e15540,247,4/22/2024 10:10,0422-0247-01105,0.016
e15540,247,4/22/2024 10:10,0422-0247-01137,0.032
e15540,247,4/22/2024 10:10,0422-0247-01126,0.038
e15540,247,4/22/2024 10:10,0422-0247-01118,0.031
e15540,247,4/22/2024 10:10,0422-0247-01140,0.05
e15540,247,4/22/2024 10:11,0422-0247-01144,0.028
e15540,247,4/22/2024 10:11,0422-0247-01131,0.031
e15540,247,4/22/2024 10:11,0422-0247-01154,0.029
e15540,247,4/22/2024 10:11,0422-0247-01160,0.072
e15540,247,4/22/2024 10:11,0422-0247-01147,0.05
e15540,247,4/22/2024 10:12,0422-0247-01162,0.048
e15540,247,4/22/2024 10:12,0422-0247-01164,0.033
e15540,247,4/22/2024 10:12,0422-0247-01156,0.026
e15540,247,4/22/2024 10:12,0422-0247-01173,0.026
e15540,247,4/22/2024 10:12,0422-0247-01180,0.051
e15540,247,4/22/2024 10:12,0422-0247-01174,0.021
e15540,247,4/22/2024 10:13,0422-0247-01182,0.051
e15540,247,4/22/2024 10:13,0422-0247-01189,0.036
e15540,247,4/22/2024 10:13,0422-0247-01187,0.036
e15540,247,4/22/2024 10:13,0422-0247-01188,0.032
e15540,247,4/22/2024 10:13,0422-0247-01196,0.035
e15540,247,4/22/2024 10:14,0422-0247-01201,0.04
e15540,247,4/22/2024 10:14,0422-0247-01206,0.059
e15540,247,4/22/2024 10:14,0422-0247-01216,0.029
e15540,247,4/22/2024 10:14,0422-0247-01228,0.08
e15540,247,4/22/2024 10:14,0422-0247-01204,0.032
e15540,247,4/22/2024 10:15,0422-0247-01222,0.022
e15540,247,4/22/2024 10:15,0422-0247-01225,0.026
e15540,247,4/22/2024 10:15,0422-0247-01214,0.027
e15540,247,4/22/2024 10:15,0422-0247-01237,0.014
e15540,247,4/22/2024 10:15,0422-0247-01234,0.019
e15540,247,4/22/2024 10:16,0422-0247-01239,0.035
e15540,247,4/22/2024 10:16,0422-0247-01232,0.026
e15540,247,4/22/2024 10:16,0422-0247-01250,0.011
e15540,247,4/22/2024 10:17,0422-0247-01257,0.023
e15540,247,4/22/2024 10:17,0422-0247-01253,0.013
e15540,247,4/22/2024 10:17,0422-0247-01270,0.024
e15540,247,4/22/2024 10:17,0422-0247-01266,0.05
e15540,247,4/22/2024 10:17,0422-0247-01262,0.018
e15540,247,4/22/2024 10:17,0422-0247-01269,0.031
e15540,247,4/22/2024 10:18,0422-0247-01271,0.022
e15540,247,4/22/2024 10:18,0422-0247-01274,0.056
e15540,247,4/22/2024 10:18,0422-0247-01289,0.029
e15540,247,4/22/2024 10:18,0422-0247-01283,0.028
e15540,247,4/22/2024 10:19,0422-0247-01297,0.019
e15540,247,4/22/2024 10:19,0422-0247-01282,0.019
e15540,247,4/22/2024 10:19,0422-0247-01299,0.022
e15540,247,4/22/2024 10:19,0422-0247-01298,0.027
e15540,247,4/22/2024 10:19,0422-0247-01309,0.014
e15540,247,4/22/2024 10:20,0422-0247-01301,0.018
e15540,247,4/22/2024 10:20,0422-0247-01306,0.025
e15540,247,4/22/2024 10:20,0422-0247-01326,0.022
e15540,247,4/22/2024 10:20,0422-0247-01319,0.016
e15540,247,4/22/2024 10:20,0422-0247-01317,0.025
e15540,247,4/22/2024 10:21,0422-0247-01322,0.036
e15540,247,4/22/2024 10:21,0422-0247-01337,0.023
e15540,247,4/22/2024 10:21,0422-0247-01325,0.025
e15540,247,4/22/2024 10:21,0422-0247-01338,0.034
e15540,247,4/22/2024 10:22,0422-0247-01350,0.042
e15540,247,4/22/2024 10:22,0422-0247-01351,0.016
e15540,247,4/22/2024 10:22,0422-0247-01354,0.096
e15540,247,4/22/2024 10:22,0422-0247-01348,0.024
e15540,247,4/22/2024 10:22,0422-0247-01362,0.029
e15540,247,4/22/2024 10:23,0422-0247-01373,0.032
e15540,247,4/22/2024 10:23,0422-0247-01358,0.017
